img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/6162993ccc.jpg,Blacksite: Area 51,X360,Shooter,Midway Games,Midway Studios Austin,6.3,0.57,0.29,,0.23,0.06,2007-11-12,
/games/boxart/full_1780604AmericaFrontccc.png,NHL 18,PS4,Sports,EA Sports,EA Canada,,0.57,0.31,,0.16,0.1,2017-09-15,
/games/boxart/full_2891680AmericaFrontccc.jpg,Tony Hawk's Pro Skater 4,GBA,Sports,Activision,Vicarious Visions,,0.57,0.41,,0.15,0.01,2002-10-28,
/games/boxart/full_zumba-fitness_8AmericaFront.jpg,Zumba Fitness,PS3,Sports,Majesco,"Pipeworks Software, Inc.",,0.57,0.28,,0.21,0.07,2010-11-18,
/games/boxart/full_tony-hawk-shred_2AmericaFront.jpg,Tony Hawk: Shred,Wii,Sports,Activision,Buzz Monkey Software,,0.57,0.41,,0.11,0.04,2010-10-26,
/games/boxart/full_6220594AmericaFrontccc.jpg,FIFA 15,Wii,Sports,EA Sports,EA Canada,,0.57,0.15,,0.37,0.04,2014-09-23,2018-03-23
/games/boxart/full_1272810AmericaFrontccc.jpg,NHL 14,PS3,Sports,EA Sports,EA Canada,,0.57,0.28,,0.19,0.1,2013-09-10,2018-09-23
/games/boxart/7010822ccc.jpg,Tomb Raider: Anniversary,PSP,Action,Eidos Interactive,Crystal Dynamics,7.7,0.57,0.21,,0.23,0.13,2007-08-09,
/games/boxart/full_1427234AmericaFrontccc.jpg,LEGO Marvel Super Heroes 2,XOne,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.57,0.32,,0.2,0.05,2017-11-14,2018-02-11
/games/boxart/full_3214646JapanFrontccc.jpg,SD Gundam G Generation Neo,PS2,Strategy,Bandai,Bandai,,0.57,,0.57,,,2002-11-28,
/games/boxart/full_5406757AmericaFrontccc.jpg,StarCraft II: Legacy of the Void,PC,Strategy,Blizzard Entertainment,Blizzard Entertainment,8.8,0.57,0.23,,0.3,0.05,2015-11-10,2018-06-25
/games/boxart/full_2052506JapanFrontccc.jpg,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,Strategy,Bandai,Bandai,,0.57,,0.54,,0.04,2000-02-10,
/games/boxart/7390416ccc.jpg,Theme Park,PS,Strategy,Electronic Arts,Bullfrog Productions,,0.57,0.24,0.13,0.16,0.04,1995-01-01,
/games/boxart/full_9356753AmericaFrontccc.jpg,Rock Band 4,PS4,Music,Harmonix Music Systems,Harmonix Music Systems,,0.57,0.41,,0.06,0.1,2015-10-06,2018-05-23
/games/boxart/full_6549949AmericaFrontccc.jpg,Wreckless: ThE YaKuza MisSiOns,XB,Racing,Activision,Bunkasha Publishing,,0.57,0.42,0.02,0.11,0.02,2002-02-04,
/games/boxart/full_disney-universe_588AmericaFront.jpg,Disney Universe,X360,Action,Disney Interactive Studios,Disney Interactive Studios,6.7,0.57,0.37,,0.14,0.05,2011-10-25,
/games/boxart/full_7607494AmericaFrontccc.jpg,Resident Evil: Revelations 2,PS4,Action,Capcom,Capcom,,0.57,0.14,0.11,0.25,0.07,2015-02-24,2018-04-15
/games/boxart/6704904ccc.jpg,SpongeBob SquarePants: Battle for Bikini Bottom,XB,Platform,THQ,Heavy Iron Studios,6.7,0.57,0.45,,0.1,0.02,2003-10-31,
/games/boxart/full_918946AmericaFrontccc.jpg,Spider-Man 3,X360,Platform,Activision,Treyarch,6,0.57,0.49,,0.04,0.04,2007-05-04,
/games/boxart/full_5554467PALFrontccc.jpg,Lego Marvel Super Heroes: Universe in Peril,PSV,Action,Warner Bros. Interactive Entertainment,TT Fusion,,0.57,0.11,,0.33,0.13,2014-01-01,2018-01-04
/games/boxart/4860836ccc.jpg,Spyro Orange: The Cortex Conspiracy,GBA,Action,Vivendi Games,Vicarious Visions,,0.57,0.41,,0.15,0.01,2004-06-03,
/games/boxart/4303513ccc.jpg,Beyond The Beyond,PS,Role-Playing,Sony Computer Entertainment,Camelot Software Planning,4.8,0.57,0.11,0.35,0.08,0.04,1996-08-31,
/games/boxart/default.jpg,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,Role-Playing,Capcom,Capcom,,0.57,0.24,0.31,0,0.02,2008-06-24,
/games/boxart/full_3928257AmericaFrontccc.jpg,Dynasty Warriors 5: Xtreme Legends,PS2,Action,KOEI,Omega Force,,0.57,0.11,0.35,0.08,0.03,2005-11-16,
/games/boxart/4213179ccc.jpg,Hasbro Family Game Night,PS2,Misc,Electronic Arts,EA Bright Light,,0.57,0.28,,0.22,0.07,2008-11-11,
/games/boxart/full_rock-band-3_9AmericaFront.jpg,Rock Band 3,PS3,Misc,MTV Games,Harmonix Music Systems,9.2,0.57,0.43,,0.09,0.06,2010-10-26,
/games/boxart/7844275ccc.jpg,Jampack Summer 2002,PS2,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,0.57,0.28,,0.22,0.07,2002-05-28,
/games/boxart/full_2144602AmericaFrontccc.jpg,Trivial Pursuit,Wii,Misc,Electronic Arts,Adrenalin Interactive,7.3,0.57,0.2,,0.3,0.06,2009-03-10,
/games/boxart/full_2821090AmericaFrontccc.jpg,The Legend of Spyro: Dawn of the Dragon,Wii,Platform,Vivendi Games,Etranges Libellules,,0.57,0.34,,0.17,0.05,2008-10-21,
/games/boxart/full_7160726AmericaFrontccc.jpg,Far Cry Instincts,XB,Shooter,Ubisoft,Ubisoft Montreal,,0.57,0.32,,0.24,0.02,2005-09-27,
/games/boxart/3323825ccc.jpg,Blood Wake,XB,Shooter,Microsoft,Stormfront Studios,,0.57,0.43,,0.12,0.02,2001-12-25,
/games/boxart/full_5320421AmericaFrontccc.jpg,XIII,PS2,Shooter,Ubisoft,Ubisoft Paris,,0.57,0.28,,0.22,0.07,2003-11-18,
/games/boxart/9253279ccc.jpg,Madden NFL 06,GC,Sports,EA Sports,EA Tiburon,8.7,0.57,0.44,,0.11,0.02,2005-08-08,
/games/boxart/full_5611302AmericaFrontccc.jpg,London 2012: The Official Video Game of the Olympic Games,X360,Sports,Sega,Sega Studios Australia,5.5,0.57,0.07,,0.44,0.06,2012-06-26,
/games/boxart/full_4920249AmericaFrontccc.jpg,NHL 10,PS3,Sports,EA Sports,EA Canada,9.1,0.57,0.38,,0.12,0.07,2009-09-15,
/games/boxart/484514ccc.jpg,Bob the Builder: Can We Fix It?,PS,Action,THQ,Steel Monkeys,,0.57,0.31,,0.21,0.04,2001-08-31,
/games/boxart/full_6027090JapanFrontccc.jpg,Nazo no Murasame-Jou (FDS),NES,Action,Nintendo,Nintendo EAD,,0.57,,0.57,,,1986-04-14,
/games/boxart/full_1581832AmericaFrontccc.jpg,ATV Offroad Fury: Blazin' Trails,PSP,Racing,Sony Computer Entertainment,Climax Group,5.9,0.57,0.53,,0,0.04,2005-04-19,
/games/boxart/1032166ccc.jpg,Bratz 4 Real,DS,Adventure,THQ,THQ,,0.57,0.29,,0.22,0.06,2007-11-05,
/games/boxart/1210128ccc.jpg,SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,DS,Action,THQ,Natsume,,0.57,0.52,,0,0.04,2008-10-20,
/games/boxart/full_3952478AmericaFrontccc.gif,Resident Evil Outbreak File #2,PS2,Action,Capcom,Capcom Production Studio 1,5.8,0.57,0.19,0.17,0.15,0.05,2005-04-26,
/games/boxart/full_2023779AmericaFrontccc.jpg,LEGO Jurassic World,WiiU,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.57,0.29,0.03,0.2,0.05,2015-06-12,2018-04-06
/games/boxart/full_5081749AmericaFrontccc.jpg,Starlink: Battle for Atlas,NS,Action-Adventure,Ubisoft,Ubisoft Toronto,7.5,0.57,0.35,,0.17,0.05,2018-10-16,2019-03-22
/games/boxart/full_7327869AmericaFrontccc.jpg,BlazBlue: Calamity Trigger,PS3,Fighting,Aksys Games,Arc System Works,8.5,0.57,0.36,0.06,0.1,0.06,2009-06-30,
/games/boxart/full_86372AmericaFrontccc.jpg,Ultra Street Fighter II: The Final Challengers,NS,Fighting,Capcom,Capcom,7,0.57,0.22,0.09,0.22,0.04,2017-05-26,2018-01-04
/games/boxart/full_254138AmericaFrontccc.jpg,Rapala: We Fish,Wii,Sports,Activision,FUN Labs,,0.57,0.52,,0.02,0.04,2009-09-22,
/games/boxart/full_1540446AmericaFrontccc.jpg,Top Spin 3,PS3,Sports,2K Sports,Pam Development,7.8,0.57,0.08,0,0.37,0.12,2008-06-23,
/games/boxart/full_3706417AmericaFrontccc.jpg,Up,Wii,Adventure,THQ,THQ,,0.57,0.22,,0.29,0.06,2009-05-26,
/games/boxart/full_3250454AmericaFrontccc.jpg,Petz Dogz 2,Wii,Simulation,Ubisoft,Yuke's Media Creations,,0.57,0.52,,0.01,0.04,2007-11-14,
/games/boxart/full_harvest-moon-the-tale-of-two-towns_448AmericaFront.jpg,Harvest Moon: The Tale of Two Towns,DS,Simulation,Natsume,Marvelous Interactive,6.3,0.57,0.27,0.22,0.06,0.03,2011-09-20,
/games/boxart/full_7930619AmericaFrontccc.jpg,Harvest Moon: Sunshine Islands,DS,Simulation,Natsume,Marvelous Interactive,9,0.57,0.35,0.17,0.03,0.03,2009-11-10,
/games/boxart/full_3006771AmericaFrontccc.jpg,The Sims 3: World Adventures,PC,Simulation,Electronic Arts,EA Redwood Shores,8.2,0.57,0.02,,0.18,0.37,2009-11-16,
/games/boxart/full_2905669AmericaFrontccc.jpg,Super Bomberman,SNES,Puzzle,Hudson Soft,Produce!,,0.57,,0.57,,0,1993-01-01,
/games/boxart/981068ccc.jpg,NBA Hangtime,N64,Sports,Midway Games,Fun Com,,0.57,0.48,,0.08,0,1997-01-17,
/games/boxart/full_5884930AmericaFrontccc.jpg,WWE 2K17,XOne,Sports,2K Games,Yuke's,,0.57,0.26,,0.26,0.05,2016-10-11,2018-04-05
/games/boxart/full_2838616AmericaFrontccc.jpg,FIFA World Cup Germany 2006,PS2,Sports,EA Sports,EA Canada,7.9,0.57,0.47,,0.02,0.08,2006-04-24,
/games/boxart/full_warhammer-40000-space-marine_522AmericaFront.jpg,"Warhammer 40,000: Space Marine",X360,Shooter,THQ,Relic Entertainment,7.3,0.56,0.25,,0.26,0.06,2011-09-06,
/games/boxart/3374520ccc.jpg,Battlefield 2: Modern Combat,XB,Shooter,Electronic Arts,Digtal Illusions,7.5,0.56,0.39,,0.15,0.02,2005-10-24,
/games/boxart/359425ccc.jpg,The Lord of the Rings: The Return of the King,GBA,Role-Playing,Electronic Arts,Griptonite Games,7.4,0.56,0.4,,0.15,0.01,2003-11-05,
/games/boxart/full_4595645AmericaFrontccc.jpg,Xenoblade Chronicles,3DS,Role-Playing,Nintendo,Monolith Soft,8.6,0.56,0.24,0.13,0.15,0.04,2015-04-10,2018-01-15
/games/boxart/full_3631002AmericaFrontccc.jpg,Hamtaro: Ham-Hams Unite!,GBC,Role-Playing,Nintendo,Shogakukan,,0.56,,0.56,,0,2002-10-28,2018-01-06
/games/boxart/975865ccc.jpg,WWE Raw 2,XB,Fighting,THQ,"Anchor, Inc.",,0.56,0.43,,0.11,0.02,2003-09-16,
/games/boxart/3689318ccc.jpg,Fatal Fury Special,SNES,Fighting,Takara,Takara,,0.56,,0.56,,,1995-04-01,
/games/boxart/full_6983740AmericaFrontccc.jpg,Harry Potter Collection,PS2,Misc,Electronic Arts,Electronic Arts,,0.56,0.28,,0.21,0.07,2007-10-23,
/games/boxart/full_2748637AmericaFrontccc.jpg,Yu-Gi-Oh! World Championship Tournament 2004,GBA,Misc,Konami,KCEJ,,0.56,0.4,,0.15,0.01,2004-02-10,
/games/boxart/full_8774649AmericaFrontccc.jpg,Soul Sacrifice,PSV,Misc,Sony Computer Entertainment,Marvelous Entertainment,,0.56,0.15,0.22,0.11,0.08,2013-04-30,2018-01-02
/games/boxart/full_4216791AmericaFrontccc.jpg,LEGO Rock Band,X360,Misc,Warner Bros. Interactive,TT Games / Harmonix Music Systems,7.3,0.56,0.4,,0.11,0.05,2009-11-03,
/games/boxart/full_3419688AmericaFrontccc.jpg,ESPN NFL Football,PS2,Sports,Sega,Visual Concepts,,0.56,0.27,,0.21,0.07,2003-09-03,
/games/boxart/full_7339928AmericaFrontccc.jpg,Major League Baseball 2K5,XB,Sports,2K Sports,Kush Games,,0.56,0.52,,0.02,0.02,2005-02-23,
/games/boxart/full_2774914AmericaFrontccc.jpg,NCAA Football 07,XB,Sports,EA Sports,EA Sports,8.8,0.56,0.42,,0.12,0.01,2006-07-18,
/games/boxart/full_5040004AmericaFrontccc.jpg,Bolt,Wii,Adventure,Disney Interactive Studios,Avalanche Software,,0.56,0.19,,0.31,0.06,2008-11-18,
/games/boxart/full_7375924AmericaFrontccc.jpg,Yu-Gi-Oh! Reshef of Destruction,GBA,Strategy,Konami,Konami,,0.56,0.4,,0.15,0.01,2004-06-29,
/games/boxart/full_final-fantasy-iv-the-complete-collection_637AmericaFront.jpg,Final Fantasy IV: The Complete Collection,PSP,Role-Playing,Square Enix,Matrix Software,8,0.56,0.13,0.27,0.09,0.06,2011-04-19,
/games/boxart/1738805ccc.jpg,Fullmetal Alchemist and the Broken Angel,PS2,Role-Playing,Square Enix,Racjin,,0.56,0.15,0.26,0.12,0.04,2005-01-18,
/games/boxart/full_7326764AmericaFrontccc.jpg,Top Spin 3,X360,Sports,2K Sports,Pam Development,8.1,0.56,0.09,,0.4,0.07,2008-06-23,
/games/boxart/3526776ccc.gif,All-Star Baseball 2002,PS2,Sports,Acclaim Entertainment,Acclaim Entertainment,,0.56,0.27,,0.21,0.07,2001-03-12,
/games/boxart/full_2554339AmericaFrontccc.jpg,WWE 2K16,PS3,Sports,Take-Two Interactive,Yuke's,,0.56,0.24,,0.23,0.09,2015-10-27,2018-04-11
/games/boxart/7549191ccc.gif,Dr. Seuss' The Cat in the Hat,PS2,Adventure,VU Games,Magenta Software,,0.56,0.27,,0.21,0.07,2003-11-05,
/games/boxart/779120ccc.jpg,Backyard NFL Football,GBA,Sports,Infogrames,Torus Games,,0.56,0.4,,0.15,0.01,2002-09-25,
/games/boxart/full_3012AmericaFrontccc.jpg,Everybody's Golf,PS4,Sports,Sony Interactive Entertainment,Clap Hanz,8.1,0.56,0.12,0.17,0.22,0.06,2017-08-29,2018-09-23
/games/boxart/full_9111313AmericaFrontccc.jpg,Tetris Party Deluxe,Wii,Puzzle,Majesco,"Tetris Online, Inc",7.3,0.56,0.33,0.02,0.16,0.05,2010-06-01,
/games/boxart/3107229ccc.jpg,Frontlines: Fuel of War,X360,Shooter,THQ,Kaos Studios,,0.56,0.34,0.01,0.15,0.05,2008-02-25,
/games/boxart/full_1634407AmericaFrontccc.jpg,Jillian Michaels Fitness Ultimatum 2010,Wii,Sports,Majesco,Collision Studios,,0.56,0.51,,0.01,0.04,2009-10-06,
/games/boxart/8389570ccc.jpg,Arena Football,PS2,Sports,EA Sports,EA Tiburon,,0.56,0.28,,0.22,0.07,2006-02-07,
/games/boxart/full_9604911AmericaFrontccc.jpg,Wolfenstein,X360,Shooter,Activision,Raven Software,7.3,0.56,0.28,,0.22,0.06,2009-08-18,
/games/boxart/full_3895260AmericaFrontccc.jpg,DOOM VFR,PS4,Shooter,Bethesda Softworks,id Software,,0.56,0.22,,0.25,0.09,2017-12-01,2018-01-01
/games/boxart/2148568ccc.gif,Soldier of Fortune: Gold Edition,PS2,Shooter,Majesco,Pipe Dream Interactive,,0.56,0.27,,0.21,0.07,2001-11-11,
/games/boxart/full_4460843AmericaFrontccc.jpg,Mega Man X2,SNES,Platform,Capcom,Capcom,,0.56,0.09,0.45,0.02,0,1994-01-01,
/games/boxart/9792343ccc.jpg,Blinx: The Time Sweeper,XB,Platform,Microsoft Game Studios,Artoon,6.8,0.56,0.39,,0.15,0.02,2002-10-07,
/games/boxart/full_1663729AmericaFrontccc.jpg,Petz Wild Animals: Tigerz,DS,Simulation,Ubisoft,Magic Pockets,,0.56,0.52,,0,0.04,2008-02-26,
/games/boxart/193137ccc.jpg,The Sims: Bustin' Out,XB,Simulation,Electronic Arts,Maxis,,0.56,0.4,,0.14,0.02,2003-12-15,
/games/boxart/4298038ccc.jpg,True Crime: Streets of LA,GC,Action,Activision,EXAKT Entertainment,8.1,0.56,0.44,,0.11,0.02,2003-11-03,
/games/boxart/full_9052094AmericaFrontccc.jpg,Disney Infinity 3.0,PS3,Action,Disney Interactive Studios,Avalanche Software,,0.56,0.22,,0.25,0.09,2015-08-30,2018-03-20
/games/boxart/full_8600640AmericaFrontccc.jpg,Tom Clancy's HAWX,PS3,Action,Ubisoft,Ubisoft Romania,7.5,0.56,0.21,0.05,0.22,0.09,2009-03-03,
/games/boxart/3673223ccc.jpg,Batman Begins,PS2,Action,Electronic Arts,Eurocom Entertainment Software,,0.56,0.27,,0.21,0.07,2005-06-14,
/games/boxart/full_enslaved-odyssey-to-the-west_6AmericaFront.jpg,Enslaved: Odyssey to the West,PS3,Action,Namco Bandai,Ninja Theory,7.9,0.56,0.24,0.01,0.23,0.08,2010-10-05,
/games/boxart/full_316783AmericaFrontccc.jpg,No More Heroes,Wii,Action,Ubisoft,Grasshopper Manufacture,8.2,0.56,0.29,0.04,0.17,0.05,2008-01-22,
/games/boxart/4376063ccc.jpg,Tony Hawk's Proving Ground,X360,Sports,Activision,Neversoft Entertainment,7.2,0.56,0.49,,0.02,0.04,2007-10-15,
/games/boxart/full_7768353AmericaFrontccc.jpg,Assassin's Creed: Unity,PC,Action,Ubisoft,Ubisoft Montreal,,0.56,0.2,,0.31,0.04,2014-11-11,2018-05-04
/games/boxart/full_841464AmericaFrontccc.jpg,Sonic Forces,PS4,Platform,Sega,Sonic Team,,0.56,0.15,0.01,0.31,0.09,2017-11-07,2018-02-11
/games/boxart/7370557ccc.jpg,The Incredible Hulk,GBA,Platform,Universal Interactive,Pocket Studios,6,0.56,0.4,,0.15,0.01,2003-05-27,
/games/boxart/350903ccc.jpg,"Monsters, Inc. Scream Team",PS,Platform,Sony Computer Entertainment,Artificial Mind and Movement,,0.56,0.31,,0.21,0.04,2001-10-30,
/games/boxart/full_8783119AmericaFrontccc.jpg,Dora The Explorer: Dora Saves the Snow Princess,Wii,Platform,2K Play,High Voltage Software,,0.56,0.49,,0.02,0.04,2008-10-27,
/games/boxart/7896120ccc.jpg,Resident Evil 2,N64,Action,Capcom,Angel Studios,9,0.56,0.39,0.07,0.09,0.01,1999-10-31,
/games/boxart/5123233ccc.jpg,Manhunt 2,PS2,Action,Rockstar Games,Rockstar London,,0.56,0.27,,0.21,0.07,2007-10-29,
/games/boxart/full_3989695AmericaFrontccc.jpg,Need for Speed: Most Wanted,GC,Racing,Electronic Arts,EA Canada,8.4,0.56,0.43,,0.11,0.02,2005-11-15,
/games/boxart/full_348696AmericaFrontccc.jpg,NASCAR Rumble,PS,Racing,Electronic Arts,Electronic Arts,,0.56,0.31,,0.21,0.04,2000-01-31,
/games/boxart/full_1415593AmericaFrontccc.jpg,MX 2002 Featuring Ricky Carmichael,PS2,Racing,THQ,Pacific Coast Power & Light,8,0.56,0.27,,0.21,0.07,2001-07-03,
/games/boxart/7415221ccc.jpg,Petz Dogz 2,PS2,Simulation,Ubisoft,Yuke's Media Creations,,0.56,0.28,,0.21,0.07,2007-11-23,
/games/boxart/full_4067743AmericaFrontccc.jpg,Just Cause 4,PS4,Action-Adventure,Square Enix,Avalanche Studios,,0.56,0.18,0.03,0.26,0.09,2018-12-04,2018-12-19
/games/boxart/1000581ccc.jpg,Archer Maclean's Mercury,PSP,Puzzle,Ignition Entertainment,Awesome Studios,7.7,0.56,0.17,,0.24,0.15,2005-04-06,
/games/boxart/full_9922644AmericaFrontccc.jpg,Ms. Pac-Man Maze Madness,GBA,Puzzle,"Destination Software, Inc",Full-Fat,,0.56,0.4,,0.15,0.01,2004-11-03,
/games/boxart/4625900ccc.jpg,Classic NES Series: Dr. Mario,GBA,Puzzle,Nintendo,Nintendo,,0.56,0.31,0.13,0.11,0.01,2004-10-25,
/games/boxart/1521300ccc.jpg,Barbie Groovy Games,GBA,Misc,Universal Interactive,Digital Illusions (DICE),3,0.56,0.4,,0.15,0.01,2002-09-04,
/games/boxart/full_963875JapanFrontccc.jpg,DS Bimoji Training,DS,Misc,Nintendo,Nuevo Retro Games / NST,,0.56,,0.56,,,2008-03-13,
/games/boxart/full_5098642AmericaFrontccc.jpg,Dogz,DS,Simulation,Ubisoft,MTO,,0.56,0.5,,0.01,0.04,2006-11-22,
/games/boxart/full_5004591AmericaFrontccc.jpg,The Amazing Spider-Man 2 (2014),PS4,Action-Adventure,Activision,Beenox,,0.56,0.2,0.02,0.26,0.09,2014-04-29,2018-03-19
/games/boxart/full_4258947AmericaFrontccc.jpg,Metroid: Samus Returns,3DS,Action-Adventure,Nintendo,Mercury Steam,9.1,0.56,0.3,0.07,0.15,0.05,2017-09-15,2018-09-21
/games/boxart/full_766638AmericaFrontccc.jpg,Kingdom Come: Deliverance,PS4,Role-Playing,Deep Silver,Warhorse Studios,,0.56,0.18,,0.28,0.09,2018-02-13,2018-01-10
/games/boxart/full_9165733AmericaFrontccc.jpg,NHL Hitz 20-02,PS2,Sports,Midway Games,EA Black Box,,0.56,0.28,,0.22,0.07,2001-09-24,
/games/boxart/9520651ccc.jpg,Army Men: Sarge's Heroes,PS,Action,3DO,3DO,,0.56,0.31,,0.21,0.04,2000-01-01,
/games/boxart/9820189ccc.jpg,Breath of Fire IV,PS,Role-Playing,Capcom,Capcom,8.4,0.56,0.11,0.34,0.08,0.04,2000-11-28,
/games/boxart/5971714ccc.jpg,Odin Sphere,PS2,Role-Playing,Atlus,Vanillaware,8,0.56,0.23,0.09,0.18,0.06,2007-05-22,2019-01-10
/games/boxart/full_6163189AmericaFrontccc.jpg,NCAA March Madness 07,PS2,Sports,EA Sports,EA Canada,,0.56,0.28,,0.22,0.07,2007-01-17,
/games/boxart/218443ccc.jpg,Tony Hawk's Project 8,PSP,Sports,Activision,Page 44 Studios,6.3,0.56,0.41,,0.08,0.07,2006-11-21,
/games/boxart/2824263ccc.jpg,Cabela's Big Game Hunter 2005 Adventures,PS2,Sports,Activision,Activision,,0.56,0.28,,0.21,0.07,2004-11-10,
/games/boxart/full_8521442AmericaFrontccc.jpg,Knockout Kings 2001,PS2,Fighting,EA Sports,Black Ops Entertainment,,0.56,0.28,,0.21,0.07,2001-02-05,
/games/boxart/full_4829138JapanFrontccc.jpg,Inazuma Eleven GO: Dark / Shine,3DS,Role-Playing,Level 5,Level 5,,0.55,,0.48,0.07,0,2011-12-15,2018-01-08
/games/boxart/full_84454JapanFrontccc.jpg,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,Shooter,D3 Publisher,Taito Corporation,,0.55,0.31,,0.21,0.04,2001-09-27,
/games/boxart/8497920ccc.jpg,Soul Reaver 2,PS2,Adventure,Eidos Interactive,Crystal Dynamics,,0.55,0.27,,0.21,0.07,2001-10-31,
/games/boxart/full_3003188AmericaFrontccc.jpg,Lords of the Fallen,PS4,Role-Playing,Namco Bandai Games,DECK13 Interactive,,0.55,0.2,0.02,0.24,0.09,2014-10-28,2018-05-10
/games/boxart/full_7164908JapanFrontccc.jpg,SD Gundam G Generation Zero,PS,Strategy,Bandai,Bandai,,0.55,,0.51,,0.04,1999-08-12,
/games/boxart/full_4711631JapanFrontccc.jpg,Super Robot Taisen F Kanketsuhen,SAT,Strategy,Banpresto,Banpresto,,0.55,,0.55,,0,1998-04-23,
/games/boxart/full_6788333JapanFrontccc.jpg,Shin Super Robot Taisen,PS,Strategy,Banpresto,Winky Soft,,0.55,,0.52,,0.04,1996-12-27,
/games/boxart/full_4835304PALFrontccc.jpg,Lips: Number One Hits,X360,Music,Microsoft Game Studios,iNiS,,0.55,0.15,,0.34,0.06,2009-10-20,2018-10-10
/games/boxart/1755344ccc.jpg,Viva Pinata: Pocket Paradise,DS,Simulation,THQ,Rare Ltd.,8.1,0.55,0.26,,0.23,0.06,2008-09-08,
/games/boxart/full_5739016AmericaFrontccc.jpg,WWF Raw (2002),XB,Fighting,THQ,Anchor,6.5,0.55,0.4,,0.13,0.02,2002-02-11,2018-01-06
/games/boxart/full_34107AmericaFrontccc.jpg,Disney Infinity 2.0: Marvel Super Heroes,XOne,Action-Adventure,Disney Interactive Studios,Avalanche Software,,0.55,0.35,,0.15,0.05,2014-09-23,2018-02-06
/games/boxart/full_3025235AmericaFrontccc.jpg,Skylanders: SuperChargers,X360,Action-Adventure,Activision,Vicarious Visions,,0.55,0.35,,0.15,0.05,2015-09-20,2018-04-06
/games/boxart/2799062ccc.jpg,Daytona USA,SAT,Racing,Sega,Sega-AM2,,0.55,,0.55,,,1995-05-11,
/games/boxart/full_mx-vs-atv-alive_170AmericaFront.jpg,MX vs. ATV: Alive,X360,Racing,THQ,Rainbow Studios,6.9,0.55,0.37,,0.13,0.05,2011-05-10,
/games/boxart/full_zhuzhu-pets-2-featuring-the-wild-bunch_5AmericaFront.jpg,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,Simulation,Activision,Black Lantern Studios,,0.55,0.4,,0.11,0.04,2010-10-19,
/games/boxart/full_6738026AmericaFrontccc.jpg,Petz Catz Clan,DS,Simulation,Ubisoft,Ubisoft,5,0.55,0.47,,0.03,0.04,2008-11-18,
/games/boxart/full_1025788JapanFrontccc.jpg,Jump Super Stars,DS,Fighting,Nintendo,Ganbarion,,0.55,,0.55,,,2005-08-08,
/games/boxart/full_4869495AmericaFrontccc.jpg,Metal Gear Solid 3: Subsistence,PS2,Action,Konami,Kojima Productions,9.4,0.55,0.34,0.15,0.01,0.06,2006-03-14,
/games/boxart/full_1220931AmericaFrontccc.jpg,Jak X: Combat Racing,PS2,Racing,Sony Computer Entertainment,Naughty Dog,,0.55,0.45,,0.02,0.07,2005-10-18,
/games/boxart/full_2890492AmericaFrontccc.jpg,Tak and the Power of Juju,GBA,Platform,THQ,Avalanche Software,,0.55,0.39,,0.15,0.01,2003-10-15,
/games/boxart/full_1334368PALFrontccc.jpg,Ratchet & Clank: Quest for Booty,PS3,Platform,Sony Computer Entertainment,Insomniac Games,7.6,0.55,0,,0.52,0.03,2008-09-12,
/games/boxart/full_6598944AmericaFrontccc.jpeg,Poochy & Yoshi's Woolly World,3DS,Platform,Nintendo,Good-Feel,7.5,0.55,0.2,0.17,0.16,0.03,2017-02-03,2018-01-07
/games/boxart/1069247ccc.jpg,Secret Agent Clank(US sales),PSP,Platform,Sony Computer Entertainment,High Impact Games,7.2,0.55,0.33,,0.22,,2008-06-17,
/games/boxart/4143387ccc.jpg,Mega Man Zero,GBA,Platform,Capcom,Inti Creates,,0.55,0.22,0.24,0.08,0.01,2002-09-09,
/games/boxart/356565ccc.jpg,Shrek 2,XB,Platform,Activision,"Luxoflux, Inc.",6.7,0.55,0.4,,0.13,0.02,2004-04-28,
/games/boxart/full_7897335AmericaFrontccc.jpg,Donkey Kong Jungle Climber,DS,Platform,Nintendo,Paon Corporation,7.8,0.55,0.25,0.24,0.03,0.03,2007-09-10,
/games/boxart/full_monster-jam-2011_9AmericaFront.jpg,Monster Jam: Path of Destruction,Wii,Racing,Activision,Virtuos,,0.55,0.49,,0.02,0.04,2010-11-09,
/games/boxart/7208690ccc.jpg,NBA 2K8,PS3,Sports,2K Sports,Visual Concepts,,0.55,0.5,,0.01,0.05,2007-10-02,
/games/boxart/full_40151AmericaFrontccc.jpg,Rory McIlroy PGA Tour,PS4,Sports,Electronic Arts,EA Tiburon,,0.55,0.19,,0.27,0.09,2015-07-14,2018-05-24
/games/boxart/full_1892529AmericaFrontccc.jpg,Barbie Horse Adventures: Riding Camp,DS,Sports,Activision,Pixel Tales,,0.55,0.5,,0,0.04,2008-10-21,
